id,lodge_name_raw,lodge_name_clean,language_primary,confidence_language,ontology_primary,ontology_secondary,confidence_ontology,theme_primary,theme_secondary,confidence_theme,flags,created_at
3100,Leopold Lodge,Leopold Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3101,Carnarvon Lodge,Carnarvon Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3102,Caradoc Lodge,Caradoc Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3103,Richard Giddy Lodge,Richard Giddy Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3104,Clive Lodge,Clive Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3105,Dee Lodge,Dee Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3106,Victoria Lodge,Victoria Lodge,English,0.75,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3107,Merlin Lodge,Merlin Lodge,English,0.75,PRS_FIC,,0.84,Mythological / Classical,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3108,St. James' Lodge,St. James' Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3109,Cranbourne Lodge,Cranbourne Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
311,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:57+00:00
3110,Alexandra Lodge,Alexandra Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3111,Llanidloes Lodge,Llanidloes Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3112,Corbet Lodge,Corbet Lodge,English,0.75,PRS_HIS,LOC_CTY,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00
3113,Lodge Loyalty and Charity,Lodge Loyalty and Charity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3114,Royal Commemoration Lodge,Royal Commemoration Lodge,English,0.9,PRS_ROY,ABS_VRT,0.88,Virtue / Moral Ideal,Royal / Aristocratic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3115,Upper Norwood Lodge,Upper Norwood Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3116,St. Giles' Lodge,St. Giles' Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3117,Prince Leopold Lodge,Prince Leopold Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3118,St. Dunstan's Lodge,St. Dunstan's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3119,Southern Cross Lodge,Southern Cross Lodge,English,0.75,OBJ_EMB,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
312,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:57+00:00
3120,United Studholme Alliance Lodge,United Studholme Alliance Lodge,English,0.75,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3121,Abbey Lodge,Abbey Lodge,English,0.75,LOC_REL,OBJ_STR,0.88,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK|TOKEN_RELIGIOUS_PLACE,2026-03-12T12:22:57+00:00
3122,Royal Naval College Lodge,Royal Naval College Lodge,English,0.9,PRS_ROY,GRP_MIL,0.88,Royal / Aristocratic,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3123,Cedewain Lodge,Cedewain Lodge,English,0.75,LOC_REG,,0.84,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3124,Endeavour Lodge,Endeavour Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3125,Townsville Lodge,Townsville Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00
3126,Musgrave Lodge,Musgrave Lodge,English,0.75,PRS_HIS,LOC_CTY,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00
3127,Ley Spring Lodge,Ley Spring Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3128,Skelmersdale Lodge,Skelmersdale Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3129,Hamilton Lodge,Hamilton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
313,Lodge of Peace and Harmony,Lodge of Peace and Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3130,Ravensbourne Lodge,Ravensbourne Lodge,English,0.75,LOC_CTY,NAT_ANI,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00
3131,Sir Hugh Myddleton Lodge,Sir Hugh Myddleton Lodge,English,0.75,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3132,Worcester Lodge,Worcester Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3133,Wanderers' Lodge,Wanderers' Lodge,English,0.75,GRP_INT,,0.88,Clubs / Association,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3134,De la Pole Lodge,De la Pole Lodge,French,0.9,PRS_HIS,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3135,Lodge of Industry,Lodge of Industry,English,0.9,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3136,Lodge of Loyalty,Lodge of Loyalty,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3137,Kilburn Lodge,Kilburn Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3138,Liverpool Dramatic Lodge,Liverpool Dramatic Lodge,English,0.75,GRP_INT,LOC_CTY,0.88,Clubs / Association,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3139,Northern Bar Lodge,Northern Bar Lodge,English,0.75,GRP_JOB,NAT_GEO,0.86,Professional / Trade,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
314,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:57+00:00
3140,Eboracum Lodge,Eboracum Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3141,West Middlesex Lodge,West Middlesex Lodge,English,0.9,LOC_REG,,0.84,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3142,Cripplegate Lodge,Cripplegate Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3143,Covent Garden Lodge,Covent Garden Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3144,Bayard Lodge,Bayard Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3145,Lodge of Friendship and Harmony,Lodge of Friendship and Harmony,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00
3146,Aparima Lodge,Aparima Lodge,Māori,0.75,LOC_GEO,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00
3147,Handyside Lodge,Handyside Lodge,English,0.75,PRS_HIS,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00
3148,Sackville Lodge,Sackville Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
3149,Marlborough Lodge,Marlborough Lodge,English,0.75,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00
315,Spurn and Humber Lodge.,Spurn and Humber Lodge.,English,0.9,ABS_VRT,LOC_CTY,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3150,Castle Lodge,Castle Lodge,English,0.75,OBJ_STR,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3151,Rose Lodge,Rose Lodge,English,0.75,NAT_BOT,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3152,West Smithfield Lodge,West Smithfield Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3153,Eccleston Lodge,Eccleston Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3154,Tredegar Lodge,Tredegar Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3155,Hotspur Lodge,Hotspur Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3156,Royal Kensington Lodge,Royal Kensington Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3157,Tyrian Lodge,Tyrian Lodge,English,0.75,ABS_PHI,ABS_LAT,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3158,United Lodge,United Lodge,English,0.75,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3159,St. Michael's Lodge,St. Michael's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
316,Lodge of Probity,Lodge of Probity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3160,St. Andrew's Lodge,St. Andrew's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3161,Stuart Lodge,Stuart Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3162,Avon Lodge,Avon Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3163,Starkie Lodge,Starkie Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3164,Canterbury Lodge,Canterbury Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3165,St. Cecilia Lodge,St. Cecilia Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3166,Lodge of Unity,Lodge of Unity,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3167,Brownrigg Lodge,Brownrigg Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3168,Watling Street Lodge,Watling Street Lodge,English,0.75,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3169,Amatole Lodge,Amatole Lodge,English,0.75,LOC_REG,NAT_GEO,0.84,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
317,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:58+00:00
3170,Crichton Lodge,Crichton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3171,Earl of Carnarvon Lodge,Earl of Carnarvon Lodge,English,0.9,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3172,Perseverance Lodge,Perseverance Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3173,Alma Mater Lodge,Alma Mater Lodge,Latin,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3174,Colne Valley Lodge,Colne Valley Lodge,English,0.75,LOC_CTY,LOC_LAN,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3175,Sir Donald McLean Lodge,Sir Donald McLean Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3176,Star of the North Lodge,Star of the North Lodge,English,0.9,NAT_AST,,0.75,Nature,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3177,Prince of Wales' Lodge,Prince of Wales' Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3178,Lodge Berar,Lodge Berar,English,0.75,LOC_REG,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:58+00:00
3179,Rose of Raby Lodge,Rose of Raby Lodge,English,0.9,ABS_VRT,LOC_CTY,0.85,Virtue / Moral Ideal,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
318,Social Lodge,Social Lodge,English,0.75,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3180,Lodge of Progress,Lodge of Progress,English,0.9,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3181,Inverell Lodge,Inverell Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:58+00:00
3182,Prince of Wales' Lodge,Prince of Wales' Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3183,St. Leonard's Samaritan Lodge,St. Leonard's Samaritan Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3184,Corinthian Lodge,Corinthian Lodge,English,0.75,OBJ_STR,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3185,Wolsey Lodge,Wolsey Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3186,Aldersgate Lodge,Aldersgate Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3187,Skelmersdale Lodge,Skelmersdale Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3188,Fidelity Lodge,Fidelity Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3189,Arlecdon Lodge,Arlecdon Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
319,The Great Lodge,The Great Lodge,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3190,Newton Lodge,Newton Lodge,English,0.75,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3191,Beaconsfield Lodge,Beaconsfield Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3192,Hartismere Lodge,Hartismere Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:58+00:00
3193,Gosforth Lodge,Gosforth Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3194,Natalia Prince Alfred Lodge ,Natalia Prince Alfred Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3195,Akaroa Lodge,Akaroa Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3196,Hutt Lodge,Hutt Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3197,Samson Lodge,Samson Lodge,English,0.75,LOC_LAN,,0.82,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3198,Royal Leopold Lodge,Royal Leopold Lodge,English,0.9,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3199,Adelphi Lodge,Adelphi Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
32,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:58+00:00
320,St. Mary's Lodge,St. Mary's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3200,Mizpah Lodge,Mizpah Lodge,English,0.75,LOC_REL,,0.88,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK|TOKEN_RELIGIOUS_PLACE,2026-03-12T12:22:58+00:00
3201,Mornington Lodge,Mornington Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3202,Welcome Lodge,Welcome Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3203,Caradoc Lodge,Caradoc Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3204,Ancient Briton Lodge,Ancient Briton Lodge,English,0.75,ABS_PHI,LOC_CTY,0.8,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3205,St. Nicholas' Lodge,St. Nicholas' Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3206,Crusaders' Lodge,Crusaders' Lodge,English,0.75,GRP_MIL,,0.9,Military / Service,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3207,Medway Lodge,Medway Lodge,English,0.75,LOC_REG,NAT_GEO,0.84,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3208,Henry Muggeridge Lodge,Henry Muggeridge Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3209,Comet Lodge,Comet Lodge,English,0.75,NAT_AST,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
321,,,English,1.0,UNK_,,1.0,,,1.0,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:58+00:00
3210,Londesborough Lodge,Londesborough Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3211,Tamworth Lodge,Tamworth Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3212,Geraldton Lodge,Geraldton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3213,Carnarvon Lodge,Carnarvon Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3214,Guelph Lodge,Guelph Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3215,Paxton Lodge,Paxton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3216,Rothesay Lodge,Rothesay Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3217,Buxton Lodge,Buxton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3218,Lazar Lodge,Lazar Lodge,English,0.75,PRS_HIS,ABS_VRT,0.8,Religious,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:58+00:00
3219,Phoenix Lodge,Phoenix Lodge,Greek,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
322,Lodge of Fortitude,Lodge of Fortitude,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3220,Quadratic Lodge,Quadratic Lodge,English,0.75,OBJ_SCI,,0.8,Symbolic / Esoteric,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:58+00:00
3221,Hervey Lodge,Hervey Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3222,Kingsland Lodge,Kingsland Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3223,Imperial Lodge,Imperial Lodge,English,0.75,GRP_NAT,,0.82,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3224,New Finsbury Park Lodge,New Finsbury Park Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3225,Lodge of Friendship,Lodge of Friendship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3226,Lodge of Hospitality,Lodge of Hospitality,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3227,Lodge Unity,Lodge Unity,English,0.9,ABS_FRAT,,0.8,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3228,Wannon Lodge,Wannon Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3229,Walhalla Lodge,Walhalla Lodge,English,0.75,OBJ_MYTH,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:58+00:00
323,United City Lodge,United City Lodge,English,0.75,ABS_FRAT,LOC_CTY,0.8,Virtue / Moral Ideal,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3230,Lodge of Sincerity,Lodge of Sincerity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3231,Middlesex Shooting Sports Lodge,Middlesex Shooting Sports Lodge,English,0.75,GRP_INT,LOC_REG,0.88,Clubs / Association,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3232,Windrush Lodge,Windrush Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3233,Anchor Lodge,Anchor Lodge,English,0.75,OBJ_EMB,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00
3234,Prince of Wales' Lodge,Prince of Wales' Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
3235,Orpheus Lodge,Orpheus Lodge,Greek,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00
